host_id,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365,price
42076125.0,-73.76337,0.0,3.0,2.0,89.0,80
11160340.0,-73.96096,1.0,3.0,2.0,0.0,90
132130978.0,-73.93967,1.0,1.0,1.0,335.0,150
2210374.0,-73.9258,0.0,1.0,1.0,0.0,43
30237517.0,-73.8509,1.0,2.0,6.0,0.0,278
1260921.0,-73.90201,0.0,2.0,2.0,305.0,37
7205838.0,-73.93428,1.0,3.0,1.0,0.0,120
28706617.0,-73.93532,1.0,7.0,1.0,0.0,100
77196523.0,-73.9493,0.0,2.0,1.0,15.0,80
257839699.0,-73.93215,0.0,1.0,1.0,5.0,129
2023993.0,-73.92931,0.0,1.0,1.0,52.0,65
2678122.0,-73.95012,1.0,5.0,3.0,31.0,300
4976277.0,-73.91833,1.0,5.0,1.0,155.0,200
9600781.0,-73.932,0.0,2.0,1.0,0.0,85
39541748.0,-73.99887,1.0,3.0,1.0,0.0,185
36959636.0,-73.94566,0.0,3.0,1.0,0.0,75
14049772.0,-74.00656,1.0,4.0,1.0,308.0,170
6885157.0,-73.95085,0.0,1.0,15.0,321.0,60
5900670.0,-73.96572,1.0,4.0,1.0,24.0,140
28717495.0,-74.00656,1.0,2.0,1.0,0.0,199
56550302.0,-73.99962,0.0,3.0,1.0,66.0,110
68717996.0,-73.94709,0.0,4.0,1.0,46.0,87
218986739.0,-73.9449,0.0,1.0,2.0,346.0,79
43082746.0,-73.94334,0.0,1.0,1.0,0.0,50
1828429.0,-73.95628,1.0,3.0,1.0,36.0,140
10132406.0,-73.96591,1.0,3.0,1.0,0.0,150
73561233.0,-73.98911,0.0,5.0,1.0,0.0,86
1287787.0,-73.95894,0.0,10.0,2.0,63.0,33
22735666.0,-73.99592,0.0,1.0,1.0,0.0,95
137822449.0,-73.95533,1.0,2.0,1.0,35.0,179
205745676.0,-73.81971,0.0,1.0,9.0,362.0,80
35494734.0,-73.90304,0.0,4.0,2.0,211.0,50
124743046.0,-73.95714,1.0,4.0,3.0,202.0,250
75561563.0,-73.96038,1.0,1.0,1.0,0.0,150
190921808.0,-73.99528,0.0,7.0,47.0,271.0,100
24030482.0,-73.72901,0.0,1.0,1.0,365.0,99
153434419.0,-73.94255,0.0,5.0,3.0,246.0,75
13501779.0,-73.95117,1.0,2.0,2.0,0.0,85
29279330.0,-73.93193,1.0,3.0,1.0,0.0,122
39981142.0,-73.89463,0.0,1.0,1.0,0.0,68
39872420.0,-73.92287,0.0,1.0,1.0,0.0,50
218978124.0,-73.98366,1.0,3.0,1.0,0.0,80
6279607.0,-73.97822,0.0,1.0,1.0,0.0,79
49630478.0,-73.94677,1.0,4.0,1.0,0.0,115
32405588.0,-73.96054,1.0,10.0,2.0,6.0,184
41657584.0,-74.00642,1.0,3.0,1.0,168.0,200
109142193.0,-73.9943,0.0,4.0,1.0,0.0,69
25330183.0,-73.91945,0.0,3.0,1.0,0.0,31
242344309.0,-73.9491,0.0,1.0,4.0,116.0,57
18281493.0,-73.98166,1.0,5.0,1.0,0.0,180
2478424.0,-73.88276,1.0,4.0,1.0,94.0,110
4967515.0,-73.98116,1.0,6.0,2.0,364.0,200
205031545.0,-73.9654,1.0,3.0,49.0,206.0,699
84810879.0,-73.73221,1.0,2.0,3.0,38.0,105
11790239.0,-73.94807,1.0,3.0,3.0,303.0,226
35506555.0,-73.95381,0.0,2.0,2.0,89.0,77
267818779.0,-74.00566,1.0,1.0,1.0,246.0,265
137974.0,-73.93524,1.0,3.0,2.0,170.0,115
107296819.0,-73.93595,1.0,1.0,3.0,11.0,105
315654.0,-74.00678,1.0,3.0,1.0,348.0,240
15762897.0,-73.9286,0.0,14.0,1.0,0.0,50
116365995.0,-73.90792,1.0,4.0,2.0,283.0,275
107177716.0,-73.94708,1.0,2.0,1.0,203.0,130
70178459.0,-73.95664,1.0,1.0,1.0,0.0,150
267959.0,-73.95993,1.0,2.0,1.0,0.0,350
36237566.0,-73.97894,0.0,1.0,1.0,0.0,100
10407935.0,-74.00213,1.0,1.0,8.0,70.0,89
4431107.0,-73.9977,1.0,2.0,3.0,157.0,200
24982391.0,-73.96379,0.0,1.0,1.0,0.0,90
24633205.0,-73.93982,0.0,1.0,1.0,27.0,50
43810674.0,-74.0008,1.0,3.0,2.0,178.0,299
15574.0,-73.9289,0.0,5.0,1.0,49.0,65
24117644.0,-73.92632,0.0,3.0,2.0,285.0,70
104812805.0,-74.083,0.0,4.0,8.0,347.0,34
1468472.0,-73.90514,1.0,5.0,1.0,0.0,85
107955341.0,-74.00702,1.0,2.0,1.0,0.0,400
21184527.0,-73.95971,1.0,1.0,1.0,0.0,130
30787515.0,-73.98057,1.0,2.0,1.0,176.0,299
10448798.0,-74.01214,0.0,2.0,1.0,0.0,75
141778215.0,-73.99416,1.0,1.0,1.0,238.0,269
6238742.0,-73.959,1.0,1.0,1.0,0.0,115
215778245.0,-73.86562,2.0,2.0,6.0,365.0,30
69189948.0,-73.93299,0.0,2.0,3.0,183.0,75
21221697.0,-73.96285,1.0,3.0,1.0,122.0,225
27473592.0,-73.96115,1.0,1.0,1.0,0.0,75
270578453.0,-73.93766,1.0,5.0,1.0,260.0,260
22549130.0,-73.944,1.0,3.0,1.0,0.0,116
9903826.0,-73.96226,2.0,3.0,1.0,0.0,99
20745804.0,-73.9853,1.0,3.0,1.0,0.0,240
107040079.0,-73.9411,0.0,4.0,2.0,272.0,80
7720459.0,-73.9558,0.0,5.0,1.0,58.0,150
12156706.0,-74.0,1.0,2.0,2.0,0.0,300
7384312.0,-73.98715,1.0,1.0,1.0,185.0,250
84084279.0,-73.92241,0.0,1.0,1.0,330.0,60
839657.0,-73.91831,0.0,2.0,1.0,306.0,70
15147904.0,-73.91053,0.0,3.0,1.0,24.0,40
25720293.0,-74.00148,1.0,4.0,3.0,6.0,549
12798614.0,-73.94205,1.0,2.0,3.0,319.0,133
60981198.0,-73.93495,0.0,10.0,3.0,31.0,105
8685072.0,-73.95082,1.0,4.0,1.0,0.0,155
11724504.0,-73.91722,0.0,4.0,1.0,0.0,40
148124467.0,-73.9441,0.0,5.0,1.0,86.0,89
54970203.0,-73.95266,0.0,2.0,1.0,2.0,82
6926778.0,-74.00382,1.0,3.0,1.0,88.0,289
15139808.0,-73.94008,0.0,1.0,1.0,63.0,175
13042411.0,-73.98419,1.0,2.0,1.0,179.0,129
119774078.0,-73.90572,0.0,4.0,1.0,51.0,60
13931194.0,-73.95047,0.0,7.0,1.0,0.0,70
202384697.0,-73.9697,1.0,14.0,1.0,15.0,275
182954454.0,-73.77464,0.0,2.0,2.0,90.0,75
2017504.0,-73.98481,0.0,1.0,2.0,0.0,65
10622869.0,-73.96767,1.0,1.0,1.0,296.0,499
4952537.0,-74.00116,1.0,3.0,1.0,0.0,225
39197422.0,-73.9303,0.0,5.0,1.0,0.0,60
224414117.0,-73.99803,0.0,1.0,30.0,166.0,199
538300.0,-73.9601,0.0,5.0,1.0,21.0,54
34039463.0,-73.92765,0.0,1.0,1.0,0.0,100
175730239.0,-73.92655,2.0,3.0,12.0,345.0,30
25134906.0,-73.9479,1.0,2.0,1.0,365.0,295
7238334.0,-73.94733,0.0,1.0,1.0,0.0,110
119190733.0,-73.99944,1.0,7.0,1.0,0.0,200
63336737.0,-73.95243,0.0,4.0,1.0,0.0,50
16065842.0,-73.96638,1.0,2.0,1.0,15.0,100
31799541.0,-73.97065,0.0,1.0,1.0,0.0,75
52577563.0,-73.99205,1.0,4.0,3.0,365.0,135
102263916.0,-74.09132,0.0,1.0,2.0,84.0,50
195279731.0,-73.95594,1.0,2.0,1.0,0.0,120
1586945.0,-73.97513,0.0,3.0,1.0,365.0,99
17041154.0,-73.94756,1.0,2.0,1.0,170.0,210
77813945.0,-73.97881,0.0,4.0,1.0,33.0,75
6573459.0,-74.00721,1.0,2.0,1.0,158.0,525
103485354.0,-73.94131,1.0,2.0,1.0,41.0,185
7897952.0,-73.99682,1.0,1.0,1.0,0.0,132
14537404.0,-73.98061,0.0,2.0,1.0,0.0,70
6424258.0,-73.96261,0.0,3.0,1.0,0.0,55
4331581.0,-73.97746,1.0,1.0,1.0,0.0,147
9246269.0,-73.94237,0.0,5.0,1.0,0.0,42
156958091.0,-73.90541,0.0,1.0,3.0,0.0,65
3867.0,-73.99661,0.0,1.0,2.0,47.0,95
1360198.0,-74.06685,0.0,7.0,4.0,189.0,50
501456.0,-73.95701,0.0,3.0,4.0,14.0,58
8338942.0,-73.99546,2.0,1.0,4.0,103.0,70
232557023.0,-73.98648,1.0,7.0,1.0,178.0,1750
13324888.0,-73.92364,1.0,7.0,1.0,0.0,200
59089796.0,-73.81955,1.0,2.0,2.0,65.0,104
36574113.0,-73.93343,0.0,1.0,1.0,69.0,84
260193759.0,-73.98715,0.0,1.0,5.0,287.0,100
89339003.0,-73.91429,0.0,5.0,1.0,53.0,70
271844440.0,-73.81277,1.0,1.0,3.0,176.0,99
196872053.0,-73.95901,0.0,3.0,2.0,350.0,80
98157128.0,-73.8558,1.0,2.0,1.0,107.0,100
20915650.0,-73.94037,0.0,7.0,1.0,0.0,65
8785876.0,-73.95144,0.0,1.0,1.0,64.0,68
46482708.0,-73.90549,1.0,3.0,1.0,321.0,100
8814258.0,-73.7957,2.0,5.0,7.0,365.0,34
3148025.0,-74.00324,1.0,4.0,1.0,127.0,199
261462340.0,-73.77752,1.0,1.0,1.0,178.0,50
7775937.0,-73.88208,1.0,4.0,1.0,111.0,119
60617592.0,-73.91377,0.0,1.0,1.0,0.0,50
96986507.0,-73.95334,1.0,2.0,1.0,365.0,270
10980633.0,-73.94275,0.0,4.0,1.0,0.0,70
43461780.0,-74.00201,0.0,1.0,1.0,0.0,109
248513181.0,-73.9435,1.0,2.0,1.0,157.0,200
42308954.0,-73.91866,1.0,3.0,1.0,0.0,110
78866824.0,-73.96503,0.0,2.0,1.0,0.0,100
19866189.0,-73.79494,0.0,1.0,5.0,361.0,95
4153233.0,-73.94062,0.0,2.0,2.0,0.0,90
42874738.0,-73.95406,0.0,4.0,1.0,360.0,110
607217.0,-74.00275,1.0,4.0,1.0,5.0,205
10870477.0,-73.9814,0.0,1.0,1.0,365.0,100
42786873.0,-73.94161,0.0,1.0,1.0,0.0,45
185394.0,-73.94472,0.0,1.0,2.0,0.0,100
141933.0,-73.98311,1.0,1.0,1.0,2.0,250
8410380.0,-73.98595,0.0,4.0,1.0,344.0,150
160721088.0,-73.92398,0.0,5.0,1.0,0.0,150
3562795.0,-73.98655,0.0,4.0,1.0,0.0,100
6902571.0,-73.95212,1.0,2.0,1.0,0.0,130
42104268.0,-73.988,0.0,1.0,1.0,36.0,195
4401973.0,-73.95043,0.0,1.0,1.0,0.0,95
2739935.0,-74.00018,1.0,3.0,1.0,0.0,174
159726.0,-73.94617,1.0,6.0,1.0,0.0,130
3969780.0,-73.95191,1.0,2.0,1.0,0.0,175
224019631.0,-73.99076,1.0,2.0,1.0,14.0,150
216304678.0,-73.9435,0.0,3.0,5.0,305.0,100
60281397.0,-73.96933,0.0,1.0,3.0,190.0,93
279067.0,-73.95784,0.0,7.0,1.0,53.0,40
20788222.0,-73.95036,0.0,1.0,1.0,59.0,150
217568399.0,-73.99591,1.0,1.0,1.0,0.0,150
217784241.0,-73.95941,0.0,1.0,4.0,5.0,70
70506872.0,-73.93743,0.0,4.0,2.0,0.0,52
49746853.0,-73.91811,0.0,13.0,1.0,297.0,33
864766.0,-73.97493,1.0,5.0,1.0,0.0,150
126470577.0,-73.9889,1.0,1.0,1.0,324.0,287
10535464.0,-73.98907,0.0,13.0,1.0,84.0,69
16753104.0,-73.98445,1.0,4.0,1.0,0.0,160
114552571.0,-74.08283,1.0,2.0,1.0,191.0,120
132497591.0,-73.95292,0.0,4.0,1.0,27.0,50
163035332.0,-74.00479,1.0,2.0,3.0,273.0,1299
33656032.0,-73.98579,1.0,3.0,1.0,0.0,125
106291193.0,-73.82708,0.0,1.0,1.0,0.0,35
13325936.0,-73.94191,0.0,5.0,1.0,0.0,60
137890627.0,-73.74449,1.0,2.0,1.0,95.0,68
20309640.0,-73.94299,0.0,1.0,1.0,87.0,125
263753140.0,-73.99074,1.0,1.0,1.0,304.0,350
2128778.0,-73.95667,0.0,2.0,2.0,57.0,60
18595434.0,-73.98198,0.0,1.0,1.0,0.0,95
56778641.0,-73.92985,0.0,1.0,1.0,111.0,31
45600001.0,-73.83355,0.0,1.0,3.0,76.0,60
371654.0,-73.95921,0.0,5.0,1.0,0.0,175
4628742.0,-74.00302,1.0,1.0,1.0,0.0,125
213141901.0,-73.94477,0.0,6.0,1.0,88.0,75
212738.0,-73.92219,0.0,5.0,1.0,297.0,58
31376006.0,-73.94405,0.0,1.0,1.0,0.0,60
15668272.0,-73.99914,0.0,2.0,1.0,0.0,100
72006801.0,-73.91125,1.0,2.0,1.0,5.0,120
57812046.0,-73.96579,1.0,3.0,2.0,0.0,180
44665470.0,-73.9415,0.0,1.0,1.0,0.0,80
35672187.0,-73.98345,0.0,2.0,1.0,51.0,108
137068370.0,-73.98747,1.0,2.0,1.0,250.0,200
1478269.0,-73.95665,1.0,6.0,2.0,0.0,90
2717428.0,-73.93754,0.0,1.0,1.0,139.0,75
13262918.0,-73.95743,0.0,1.0,3.0,11.0,85
1892493.0,-73.92345,1.0,1.0,2.0,99.0,85
227413647.0,-73.87708,0.0,2.0,1.0,16.0,50
13500687.0,-73.92054,0.0,1.0,1.0,81.0,60
45445.0,-73.96327,0.0,1.0,1.0,365.0,150
10263854.0,-73.99443,1.0,1.0,1.0,358.0,250
40470433.0,-73.98645,0.0,1.0,1.0,0.0,52
63875726.0,-73.97328,1.0,5.0,1.0,51.0,215
24831061.0,-73.98078,1.0,1.0,8.0,0.0,261
28891151.0,-73.88724,0.0,2.0,4.0,90.0,75
207205519.0,-74.06679,0.0,3.0,1.0,90.0,100
8791857.0,-73.96377,1.0,5.0,1.0,102.0,194
178011115.0,-73.90118,1.0,4.0,1.0,280.0,166
11012889.0,-74.00671,1.0,1.0,1.0,0.0,575
55457305.0,-74.00348,1.0,6.0,1.0,339.0,274
199147185.0,-73.99511,1.0,1.0,5.0,133.0,172
620288.0,-73.96607,0.0,1.0,1.0,0.0,85
267272502.0,-73.90554,0.0,3.0,2.0,140.0,55
4568686.0,-73.95245,1.0,4.0,1.0,0.0,375
52084781.0,-73.89533,1.0,3.0,1.0,292.0,150
3002017.0,-73.91716,1.0,2.0,1.0,262.0,130
23591164.0,-73.87759,0.0,1.0,4.0,312.0,65
769759.0,-73.93302,0.0,2.0,2.0,2.0,60
6280254.0,-73.98344,0.0,2.0,2.0,231.0,109
121771546.0,-73.96292,0.0,2.0,2.0,365.0,95
272317337.0,-73.99167,1.0,3.0,1.0,188.0,170
119673533.0,-73.99109,1.0,2.0,1.0,0.0,265
35426209.0,-73.91402,1.0,3.0,1.0,0.0,150
224703803.0,-73.98535,1.0,1.0,1.0,319.0,399
204811322.0,-73.98887,0.0,3.0,2.0,21.0,220
161769990.0,-73.95233,0.0,5.0,2.0,0.0,50
4306959.0,-73.9298,1.0,3.0,1.0,0.0,159
258978893.0,-73.93944,1.0,4.0,1.0,64.0,120
28325192.0,-73.94741,0.0,3.0,1.0,0.0,150
10180449.0,-73.97771,1.0,15.0,1.0,0.0,100
8965532.0,-73.99098,1.0,1.0,1.0,0.0,120
25635056.0,-73.99567,1.0,2.0,1.0,7.0,250
210427776.0,-73.92944,0.0,2.0,1.0,0.0,25
14667282.0,-73.93144,0.0,1.0,1.0,0.0,100
80942071.0,-73.94616,0.0,2.0,1.0,365.0,89
28680349.0,-73.94981,0.0,1.0,1.0,0.0,90
57122538.0,-73.94143,0.0,1.0,1.0,83.0,60
1112560.0,-73.95741,0.0,3.0,3.0,192.0,79
257602124.0,-74.02051,0.0,4.0,1.0,179.0,45
12806055.0,-73.96174,0.0,2.0,1.0,151.0,45
270414511.0,-73.94034,0.0,1.0,1.0,39.0,84
4965665.0,-73.96476,1.0,4.0,1.0,156.0,95
187975743.0,-73.98992,2.0,1.0,8.0,192.0,69
5639390.0,-73.94345,1.0,4.0,1.0,0.0,130
46803679.0,-74.00162,1.0,3.0,1.0,0.0,100
2685965.0,-73.9554,0.0,1.0,1.0,0.0,120
2513252.0,-73.9649,1.0,3.0,1.0,2.0,250
241361740.0,-73.99455,1.0,2.0,1.0,0.0,230
141713210.0,-73.98796,1.0,4.0,1.0,0.0,400
269837702.0,-73.98217,1.0,5.0,1.0,117.0,249
20765208.0,-73.97869,1.0,4.0,1.0,0.0,140
30116009.0,-74.00231,1.0,5.0,1.0,0.0,115
20183212.0,-73.94332,1.0,5.0,1.0,216.0,250
17822256.0,-73.95676,0.0,2.0,4.0,141.0,95
221836975.0,-73.89346,2.0,2.0,3.0,267.0,58
1172202.0,-73.90919,0.0,1.0,5.0,19.0,80
265662009.0,-73.96675,1.0,7.0,3.0,270.0,180
24012333.0,-73.97467,1.0,1.0,1.0,0.0,180
149294813.0,-73.93171,1.0,3.0,1.0,89.0,100
19918057.0,-73.961,1.0,2.0,1.0,0.0,100
95341869.0,-73.93984,0.0,2.0,1.0,77.0,60
36450406.0,-73.94619,1.0,2.0,1.0,1.0,100
256161.0,-73.94434,0.0,1.0,5.0,253.0,92
251852817.0,-73.94328,2.0,1.0,7.0,72.0,45
2537749.0,-73.97104,0.0,1.0,1.0,0.0,50
174797199.0,-73.98726,1.0,1.0,1.0,0.0,99
50006975.0,-73.92231,0.0,1.0,1.0,0.0,55
265901814.0,-73.9987,0.0,1.0,2.0,75.0,125
55325859.0,-73.94522,1.0,1.0,1.0,0.0,120
27560165.0,-73.94991,0.0,1.0,1.0,176.0,45
37252712.0,-73.98406,1.0,3.0,1.0,0.0,100
4714927.0,-73.94932,0.0,2.0,4.0,0.0,60
4319841.0,-73.97648,1.0,5.0,1.0,0.0,75
11902072.0,-73.98701,1.0,2.0,1.0,27.0,130
3952560.0,-73.98151,1.0,5.0,1.0,0.0,169
115395049.0,-73.9894,0.0,1.0,2.0,138.0,78
14935858.0,-73.98985,0.0,1.0,2.0,19.0,106
56076854.0,-73.91269,0.0,5.0,2.0,316.0,40
42125531.0,-73.99414,2.0,1.0,1.0,0.0,200
12879538.0,-73.94633,0.0,1.0,2.0,343.0,85
17985595.0,-73.9947,1.0,14.0,1.0,147.0,375
17766289.0,-73.90712,0.0,5.0,2.0,364.0,55
13733669.0,-73.94097,0.0,4.0,1.0,0.0,59
141146473.0,-73.95407,1.0,2.0,1.0,27.0,90
2736755.0,-73.91875,0.0,2.0,2.0,0.0,40
4035432.0,-73.98649,0.0,2.0,1.0,0.0,100
54042.0,-74.00697,1.0,2.0,1.0,0.0,200
4420306.0,-73.95247,0.0,2.0,1.0,0.0,60
738918.0,-73.97823,1.0,2.0,2.0,268.0,300
31651673.0,-73.94952,0.0,1.0,3.0,0.0,90
3129460.0,-73.94231,1.0,3.0,1.0,337.0,200
922462.0,-73.9553,0.0,2.0,1.0,98.0,65
5749328.0,-73.97729,1.0,3.0,1.0,318.0,160
10432817.0,-73.99634,0.0,14.0,1.0,67.0,70
59529529.0,-73.99424,0.0,1.0,6.0,180.0,70
51991283.0,-73.95468,0.0,1.0,5.0,309.0,179
3270796.0,-73.96094,0.0,2.0,2.0,55.0,70
303939.0,-74.08546,0.0,2.0,6.0,320.0,37
269401661.0,-73.9817,1.0,1.0,1.0,54.0,95
12501130.0,-73.93705,1.0,2.0,1.0,28.0,100
43045034.0,-73.93839,0.0,3.0,1.0,0.0,70
29003805.0,-73.94602,0.0,3.0,2.0,0.0,60
7727013.0,-73.94287,1.0,3.0,2.0,276.0,226
178631153.0,-73.99548,1.0,2.0,1.0,0.0,125
1192630.0,-73.94581,1.0,5.0,2.0,22.0,375
2793254.0,-73.92045,0.0,3.0,3.0,169.0,150
22551065.0,-73.98393,0.0,5.0,1.0,0.0,85
241059711.0,-73.96308,1.0,1.0,1.0,204.0,450
60373268.0,-73.91811,1.0,3.0,1.0,122.0,140
105069538.0,-73.93963,1.0,1.0,1.0,66.0,175
10914834.0,-74.00715,1.0,2.0,1.0,225.0,220
79168536.0,-73.95181,0.0,3.0,1.0,0.0,90
76901881.0,-73.97579,1.0,1.0,1.0,0.0,100
140821239.0,-73.94731,0.0,2.0,1.0,0.0,100
8144643.0,-73.95377,1.0,5.0,1.0,0.0,90
5546836.0,-73.98594,1.0,1.0,1.0,0.0,150
274583.0,-73.98824,1.0,3.0,1.0,0.0,195
263282580.0,-73.93503,0.0,2.0,2.0,171.0,60
17239096.0,-73.94466,0.0,2.0,1.0,0.0,100
25227079.0,-73.96691,1.0,3.0,1.0,0.0,130
40218949.0,-73.94726,0.0,1.0,1.0,94.0,60
144992525.0,-73.98155,1.0,3.0,1.0,0.0,185
144167745.0,-74.02255,0.0,2.0,1.0,31.0,50
123745971.0,-73.94673,0.0,2.0,6.0,341.0,700
15901859.0,-73.99673,1.0,5.0,1.0,32.0,127
219517861.0,-74.01068,1.0,2.0,327.0,354.0,221
374557.0,-73.98623,1.0,4.0,1.0,141.0,250
5569141.0,-73.95898,0.0,2.0,1.0,29.0,75
44174247.0,-73.96387,1.0,1.0,1.0,0.0,119
10454853.0,-73.99376,1.0,3.0,1.0,0.0,215
2742979.0,-74.00102,1.0,7.0,1.0,0.0,275
75458625.0,-73.9186,0.0,2.0,4.0,365.0,78
24528756.0,-73.9883,0.0,1.0,1.0,0.0,170
3313475.0,-73.98165,1.0,2.0,1.0,0.0,150
215022472.0,-73.95283,0.0,4.0,1.0,189.0,51
4363775.0,-73.95802,0.0,11.0,3.0,11.0,55
1367316.0,-73.95487,1.0,2.0,1.0,279.0,89
51812548.0,-73.95152,1.0,1.0,1.0,5.0,110
6723969.0,-73.95161,1.0,1.0,1.0,0.0,60
1360198.0,-74.06479,1.0,2.0,4.0,333.0,250
216304678.0,-73.94214,0.0,3.0,5.0,341.0,46
3867.0,-73.99758,0.0,1.0,2.0,49.0,95
2001830.0,-73.9128,0.0,3.0,2.0,316.0,50
36956206.0,-73.94656,1.0,1.0,1.0,5.0,140
69548489.0,-73.84664,1.0,2.0,1.0,265.0,75
263760411.0,-73.92068,0.0,2.0,1.0,326.0,42
224204301.0,-73.92765,0.0,1.0,2.0,333.0,60
414627.0,-74.00181,1.0,3.0,1.0,0.0,200
34546849.0,-73.92825,0.0,2.0,3.0,279.0,50
23599716.0,-73.9594,0.0,3.0,2.0,0.0,59
637733.0,-73.93094,0.0,3.0,1.0,0.0,35
41083526.0,-73.92176,2.0,1.0,2.0,0.0,50
7681637.0,-73.97912,1.0,3.0,1.0,213.0,175
168015754.0,-73.9297,0.0,3.0,1.0,18.0,40
104835154.0,-73.94962,1.0,7.0,2.0,11.0,147
9442323.0,-73.9585,1.0,3.0,1.0,72.0,250
53829616.0,-73.98953,1.0,6.0,1.0,0.0,395
65804.0,-73.9882,1.0,7.0,2.0,9.0,129
27126531.0,-73.97987,1.0,3.0,1.0,0.0,150
11057719.0,-73.94881,0.0,14.0,1.0,0.0,73
11428056.0,-73.99002,0.0,2.0,1.0,0.0,70
268135013.0,-73.92759,0.0,1.0,6.0,103.0,69
53319402.0,-73.91295,0.0,1.0,1.0,0.0,80
40976536.0,-73.9495,0.0,1.0,1.0,180.0,69
16204937.0,-74.00467,1.0,3.0,1.0,0.0,215
1646926.0,-73.95822,0.0,2.0,1.0,0.0,155
66089191.0,-73.92509,0.0,7.0,1.0,0.0,50
181851683.0,-73.89811,0.0,1.0,1.0,83.0,40
44102819.0,-73.95473,1.0,7.0,1.0,0.0,120
80772013.0,-74.00057,1.0,2.0,1.0,23.0,200
304651.0,-74.00201,1.0,1.0,1.0,0.0,180
89873907.0,-73.88709,0.0,3.0,1.0,317.0,51
20179690.0,-73.94365,1.0,1.0,1.0,17.0,350
21739563.0,-73.93768,0.0,1.0,1.0,0.0,100
31307789.0,-73.85436,2.0,2.0,2.0,365.0,27
119669258.0,-73.94098,1.0,2.0,1.0,88.0,200
51937277.0,-73.99764,1.0,2.0,1.0,93.0,243
32219638.0,-73.9331,0.0,1.0,1.0,175.0,50
4393358.0,-73.95262,0.0,10.0,1.0,0.0,80
105579614.0,-73.90835,0.0,1.0,1.0,72.0,80
35256210.0,-73.94069,1.0,4.0,1.0,0.0,200
22565253.0,-74.02337,1.0,5.0,4.0,91.0,129
205031545.0,-73.96646,1.0,4.0,49.0,124.0,956
10552196.0,-73.99175,2.0,1.0,1.0,363.0,100
197286.0,-73.94343,1.0,2.0,1.0,126.0,174
126110540.0,-73.88173,0.0,1.0,3.0,89.0,125
226471554.0,-73.96736,0.0,3.0,1.0,0.0,65
218883687.0,-73.94362,2.0,1.0,2.0,365.0,50
91605357.0,-73.95739,0.0,1.0,2.0,51.0,85
264761028.0,-74.00475,1.0,3.0,1.0,164.0,179
4193618.0,-73.95498,1.0,15.0,1.0,342.0,200
221595358.0,-74.00856,0.0,1.0,2.0,329.0,80
33434914.0,-73.87564,0.0,2.0,4.0,30.0,60
3678447.0,-73.9603,0.0,2.0,1.0,27.0,150
9524788.0,-73.94174,1.0,2.0,1.0,1.0,125
28642501.0,-73.95952,0.0,2.0,1.0,0.0,210
239276795.0,-73.94256,0.0,3.0,1.0,1.0,42
20377891.0,-73.99004,1.0,1.0,2.0,92.0,250
150316502.0,-73.95495,0.0,5.0,1.0,154.0,250
2334269.0,-74.01504,0.0,2.0,1.0,0.0,65
7594757.0,-73.94062,0.0,2.0,1.0,0.0,40
148261815.0,-73.95122,0.0,10.0,1.0,156.0,55
233382915.0,-73.95133,1.0,2.0,1.0,34.0,150
13462855.0,-73.93928,1.0,3.0,2.0,280.0,170
161279657.0,-74.00118,1.0,3.0,1.0,0.0,350
8033432.0,-73.98773,1.0,1.0,4.0,0.0,299
17130866.0,-73.99073,0.0,3.0,1.0,0.0,99
114477998.0,-73.94664,0.0,2.0,4.0,237.0,90
108494755.0,-73.9277,1.0,5.0,1.0,0.0,75
34386241.0,-73.98421,1.0,2.0,2.0,0.0,175
56391348.0,-73.92947,1.0,3.0,1.0,270.0,160
46498586.0,-73.92537,1.0,2.0,1.0,32.0,200
21261408.0,-73.96061,2.0,1.0,6.0,350.0,40
21804910.0,-73.95582,1.0,2.0,1.0,38.0,175
28183109.0,-73.93187,1.0,2.0,1.0,217.0,119
45675260.0,-73.9193,0.0,3.0,2.0,0.0,65
10447370.0,-73.95272,1.0,2.0,1.0,0.0,210
183790715.0,-73.99771,1.0,2.0,1.0,364.0,575
801975.0,-73.94493,1.0,3.0,2.0,357.0,175
27714436.0,-73.95334,0.0,1.0,1.0,0.0,51
4299040.0,-73.95568,0.0,2.0,4.0,133.0,60
26676357.0,-73.98278,1.0,7.0,1.0,0.0,150
9412549.0,-74.00885,0.0,1.0,1.0,0.0,180
27709477.0,-73.94384,1.0,2.0,1.0,296.0,145
132219056.0,-73.93667,0.0,2.0,2.0,223.0,39
110522157.0,-73.98432,0.0,3.0,1.0,72.0,46
1974661.0,-73.9869,1.0,1.0,1.0,91.0,299
19661729.0,-73.88638,1.0,1.0,1.0,78.0,115
6503786.0,-73.91444,1.0,4.0,1.0,188.0,175
2740709.0,-74.00325,1.0,4.0,1.0,7.0,285
252641467.0,-73.85484,0.0,1.0,1.0,116.0,33
56710089.0,-73.94375,1.0,5.0,1.0,267.0,198
187388261.0,-73.93709,1.0,8.0,1.0,0.0,140
12618858.0,-73.92974,1.0,2.0,2.0,64.0,130
81928.0,-73.95332,1.0,3.0,1.0,0.0,150
34345802.0,-73.95563,1.0,5.0,1.0,342.0,150
229603136.0,-73.98881,1.0,2.0,1.0,335.0,239
1100659.0,-73.91549,0.0,1.0,1.0,340.0,49
102526456.0,-73.92212,1.0,1.0,1.0,80.0,142
1471506.0,-73.95095,0.0,3.0,1.0,0.0,115
